UHI,Traffic_Volume,NDVI,NDBI,NDWI,SI,NDMI,NPCRI,Coastal_Aerosol,Building_Count,Total_Building_Area_m2,Building_Density,Building_Height,Building_Construction_Year,Ground_Elevation,Weather_Normalized_Site_EUI_kBtu_ft2,Site_Energy_Use_kBtu,Fuel_Oil_2_Use_kBtu,Fuel_Oil_4_Use_kBtu,Diesel_2_Use_kBtu,District_Steam_Use_kBtu,Natural_Gas_Use_kBtu,Electricity_Use_Grid_Purchase_kBtu,Electricity_Use_Generated_Onsite_Renewables_kWh,Direct_GHG_Emissions_MetricTons_CO2e,Percent_Electricity_Green_Power,Water_Use_All_Sources_kgal,Air Temp at Surface [degC],Relative Humidity [percent],Avg Wind Speed [m/s],Wind Direction [degrees],Solar Flux [W/m^2]
1.010815469,51.140625,0.2854432350251109,-0.020921506655779274,-0.29798878008061924,0.283207806124003,0.020921506655779274,0.08965142218839002,1036.5291992775437,48,11715.033867712951,0.3735008052018639,53.368833789583334,1932.9791666666667,35.354166666666664,14.799999999999997,4255353.289583333,1461296.4458333335,433604.8145833334,0.0,0.0,1018463.6374999998,1226591.3604166666,0.0,203.7458333333333,0.0,3259.3916666666664,27.49230769230769,44.61538461538461,3.0999999999999996,135.07692307692307,445.6923076923077
1.010815469,51.140625,0.29125197041285944,-0.022250409275536575,-0.3022402283311037,0.2885868490428569,0.022250409275536575,0.08751946097990555,1033.4546001202646,50,12317.222310132815,0.39269988483476326,52.69608043800001,1931.88,35.42,14.207999999999997,4085139.1579999994,1402844.5880000002,416260.62200000003,0.0,0.0,977725.0919999998,1177527.706,0.0,195.59600000000003,0.0,3129.0159999999996,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.010815469,51.140625,0.2972760435112065,-0.021248006443690903,-0.3068295248205997,0.2961046221543434,0.021248006443690903,0.08578609687824601,1034.895054282268,51,13068.206582190347,0.4166428997228334,52.40066709607843,1931.450980392157,35.490196078431374,13.929411764705883,4005038.390196078,1375337.831372549,408098.64901960787,0.0,0.0,958554.0117647058,1154438.9274509805,0.0,191.76078431372548,0.0,3067.662745098039,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.010815469,51.140625,0.30270134755149747,-0.02053342747345542,-0.3117083356330367,0.30280561963529257,0.02053342747345542,0.08558603109149872,1032.5570913461538,49,13609.009291678964,0.43388486843786184,46.586075264897964,1929.734693877551,35.734693877551024,10.693877551020408,2565844.422448979,715737.0346938776,424755.7367346939,0.0,0.0,606388.9734693877,705920.6877551021,0.0,125.68979591836734,0.0,1820.5795918367346,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.010815469,51.140625,0.30172514615781165,-0.0165775319431645,-0.31153460876155964,0.3050654473440805,0.0165775319431645,0.08660948946740166,1034.3902291917973,46,14213.951680770233,0.4531717498910758,46.74886278217392,1928.4565217391305,35.67391304347826,9.32391304347826,2596987.3065217393,762415.5369565218,452457.197826087,0.0,0.0,542255.0826086956,719445.1934782609,0.0,128.3804347826087,0.0,1771.5695652173913,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.010815469,51.140625,0.30440871712511725,-0.015587441284723294,-0.31445020918801697,0.3090409368926798,0.015587441284723294,0.08768067752835051,1027.2465423932651,47,14567.958174472022,0.4644582482426704,48.143142297446815,1928.8297872340424,35.723404255319146,11.163829787234043,2683275.834042553,746193.929787234,442830.44893617026,0.0,0.0,617545.2319148936,758853.9340425532,0.0,130.2595744680851,0.0,1733.8765957446808,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.010815469,51.140625,0.30059260034618995,-0.011283659235345312,-0.3120152926909952,0.30853112574603647,0.011283659235345312,0.08888287264013295,1028.9078868151717,45,15132.973944127707,0.4824721820740047,48.40661528844444,1928.8,35.82222222222222,11.537777777777778,2797910.0533333337,779358.1044444445,462511.80222222226,0.0,0.0,644764.5755555555,788185.4022222223,0.0,136.03777777777776,0.0,1810.9377777777777,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.010815469,51.140625,0.3007387318519844,-0.008566399040468884,-0.31301160793496247,0.31125806614759616,0.008566399040468884,0.09045644840935245,1020.6935580975316,44,15492.162206073166,0.4939238864876834,48.63403836318182,1928.75,35.79545454545455,11.8,2861498.9181818184,797070.7886363637,473023.43409090914,0.0,0.0,659418.3159090909,806098.7068181817,0.0,139.12954545454545,0.0,1852.0954545454545,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.010815469,51.140625,0.30094578528730315,-0.0063079909444018045,-0.31386398631518253,0.3136435625226286,0.0063079909444018045,0.09161999166882598,1015.4762191450933,44,15761.465548481063,0.5025098638194155,48.63403836318182,1928.75,35.79545454545455,11.8,2861498.9181818184,797070.7886363637,473023.43409090914,0.0,0.0,659418.3159090909,806098.7068181817,0.0,139.12954545454545,0.0,1852.0954545454545,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.010815469,51.140625,0.3028454597210643,-0.005673358408796189,-0.3158388394666529,0.31625577270851574,0.005673358408796189,0.09303875784676416,1006.9065138721351,42,15779.812159265794,0.5030947937471693,48.36946876142857,1927.3333333333333,35.666666666666664,12.361904761904762,2997760.7714285715,835026.5404761905,495548.3595238096,0.0,0.0,690819.1880952381,844484.3595238095,0.0,145.7547619047619,0.0,1940.290476190476,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,51.140625,0.30563676517803057,-0.0033919447093645754,-0.31854549383197384,0.3212871567827687,0.0033919447093645754,0.09450865583874682,997.5538184004811,42,15737.12231944654,0.5017337486378198,49.09732590428571,1927.547619047619,35.69047619047619,12.80952380952381,3028709.4452380952,835026.5404761905,495548.3595238096,0.0,0.0,698718.9976190475,867533.223809524,0.0,146.17380952380952,0.0,2153.788095238095,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,51.140625,0.3056184319792573,0.0009496567447954532,-0.31851156129790653,0.3246175110211758,-0.0009496567447954532,0.09565405908205962,989.1871239470518,42,15724.929346679983,0.5013450100989564,49.09732590428571,1927.547619047619,35.69047619047619,12.80952380952381,3028709.4452380952,835026.5404761905,495548.3595238096,0.0,0.0,698718.9976190475,867533.223809524,0.0,146.17380952380952,0.0,2153.788095238095,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,51.140625,0.3065210984785981,0.0036295164281395158,-0.3191912136682938,0.32751601869163705,-0.0036295164281395158,0.09632968090087876,977.4930597465299,41,15757.13406472625,0.5023717666809991,49.47823629219512,1927.9756097560976,35.51219512195122,13.121951219512194,3102580.407317073,855393.0414634147,507634.9048780488,0.0,0.0,715760.9243902438,888692.5707317073,0.0,149.7390243902439,0.0,2206.3195121951217,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,51.140625,0.3083379995259871,0.005583134311108145,-0.32075391952517607,0.33080768418344547,-0.005583134311108145,0.09661874087136019,966.4547647768395,39,16077.181289825285,0.5125755695588303,50.009171486666666,1879.5641025641025,35.35897435897436,13.794871794871796,3261687.094871795,899259.3512820514,533667.4641025641,0.0,0.0,752466.6128205127,934266.5487179488,0.0,157.41794871794872,0.0,2319.464102564102,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,51.140625,0.30523732021313943,0.008597989887769625,-0.3184409274951416,0.3294503694398981,-0.008597989887769625,0.0966388639706752,956.1973525872443,36,16770.596125315726,0.5346831453732277,51.73910244388888,1876.5,35.138888888888886,14.944444444444445,3533494.3527777772,974197.6305555557,578139.7527777778,0.0,0.0,815172.1638888889,1012122.0944444446,0.0,170.53611111111113,0.0,2512.7527777777777,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,51.140625,0.30369607666935317,0.01085252496724154,-0.31741475681810705,0.3292653387592194,-0.01085252496724154,0.09641397842187455,944.3104279686559,34,17390.843000116438,0.5544579671752452,51.95316729352941,1873.9705882352941,35.029411764705884,15.823529411764707,3741346.961764706,1031503.3735294119,612147.9735294118,0.0,0.0,863123.4676470588,1071658.688235294,0.0,180.5676470588235,0.0,2660.561764705882,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,51.140625,0.3049576750119328,0.011568332030964608,-0.31858616643394283,0.33113055835735106,-0.011568332030964608,0.09676144211978183,930.2608173076923,30,17713.807993158345,0.5647547948510478,43.17100000000001,1865.4,34.8,11.72,1622507.1833333333,0.0,693767.7033333334,0.0,0.0,339100.1,405004.1266666667,0.0,83.94333333333334,0.0,773.8899999999999,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,51.140625,0.30881523016126405,0.011510717416864878,-0.32210094433343656,0.3347665759369289,-0.011510717416864878,0.09732354808758992,920.794701986755,29,17767.968070551255,0.5664815361264295,42.861724137931034,1864.4827586206898,34.6551724137931,12.124137931034484,1678455.7068965517,0.0,717690.727586207,0.0,0.0,350793.2068965517,418969.7862068966,0.0,86.83793103448276,0.0,800.5758620689654,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,51.140625,0.3116512655842987,0.011043582832666553,-0.3245910916436016,0.3366352566521083,-0.011043582832666553,0.09750693820276156,917.1054852320675,29,17558.09039292722,0.5597901784696238,41.061379310344826,1864.2413793103449,34.793103448275865,12.124137931034484,1678455.7068965517,0.0,717690.727586207,0.0,0.0,350793.2068965517,418969.7862068966,0.0,86.83793103448276,0.0,800.5758620689654,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,51.140625,0.32506939194528506,0.004401653609607633,-0.33613551472118514,0.34494474972280054,-0.004401653609607633,0.09805887825146199,897.0264582080578,28,16792.658881089832,0.5353865540979782,39.72249999999999,1862.5714285714287,35.357142857142854,15.37857142857143,1878717.7571428572,0.0,743322.5392857144,0.0,0.0,475761.10000000003,461810.6321428571,0.0,95.91071428571429,0.0,1150.6964285714284,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,51.140625,0.3300686983207742,0.0024495597047803444,-0.340294879854434,0.3485527231746768,-0.0024495597047803444,0.09819051459483712,888.5613293051359,28,16590.50367453063,0.5289414056414796,39.72249999999999,1862.5714285714287,35.357142857142854,15.37857142857143,1878717.7571428572,0.0,743322.5392857144,0.0,0.0,475761.10000000003,461810.6321428571,0.0,95.91071428571429,0.0,1150.6964285714284,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.015142899,51.140625,0.33550084832880567,-0.00014805833071735794,-0.34469523653473944,0.35190143074319374,0.00014805833071735794,0.09818983606494089,880.0972809667674,28,16294.221982195448,0.5194952997335786,38.19714285714286,1862.5714285714287,35.607142857142854,15.37857142857143,1878717.7571428572,0.0,743322.5392857144,0.0,0.0,475761.10000000003,461810.6321428571,0.0,95.91071428571429,0.0,1150.6964285714284,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.015263105,51.140625,0.34238996281758943,-0.003825291597882183,-0.35021657416542984,0.35612135869478967,0.003825291597882183,0.09845311944452959,869.0456182472989,27,15937.593511557607,0.5081252070422391,38.47962962962962,1860.4444444444443,35.77777777777778,15.94814814814815,1948299.8962962965,0.0,770853.0037037038,0.0,0.0,493381.8814814815,478914.7296296296,0.0,99.46296296296296,0.0,1193.3148148148148,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.015263105,51.140625,0.35038174477262557,-0.007842818206989356,-0.3567627524918528,0.361532651617371,0.007842818206989356,0.09861215484119833,854.0579010856453,25,15616.269027630853,0.49788068237152755,36.693200000000004,1851.56,35.8,17.224,2104163.8880000003,0.0,832521.2440000001,0.0,0.0,532852.432,517227.908,0.0,107.42,0.0,1288.7799999999997,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,51.140625,0.3791745824354786,-0.026272891431367375,-0.37845196605475684,0.37865346344119144,0.026272891431367375,0.09528499150560131,814.3760529482552,22,15065.046611478116,0.48030651070551084,32.74863636363637,1840.7727272727273,36.27272727272727,13.381818181818183,2051155.481818182,0.0,946046.8681818183,0.0,0.0,346372.3590909091,506960.9090909091,0.0,108.30454545454545,0.0,816.8045454545453,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,51.140625,0.3892817123527759,-0.03258195173780888,-0.3863073910341302,0.3848307061414761,0.03258195173780888,0.09351226883056868,807.8661037394451,20,14670.75894451393,0.46773576078131385,29.84850000000001,1833.55,36.5,9.93,1923643.625,0.0,1040651.555,0.0,0.0,176964.99,429074.2,0.0,108.3,0.0,898.4849999999999,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.02175425,51.140625,0.4002101171720355,-0.04029427147468136,-0.39448447128607106,0.39084934167842506,0.04029427147468136,0.09181986505418396,803.9024683925346,17,14076.236654388358,0.44878109478805395,32.182352941176475,1933.4705882352941,36.8235294117647,11.68235294117647,2263110.1470588236,0.0,1224295.9470588237,0.0,0.0,208194.10588235292,504793.17647058825,0.0,127.41176470588235,0.0,1057.041176470588,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.02175425,51.140625,0.4114058818094632,-0.047818896567584306,-0.40306939579850476,0.39703511675110875,0.047818896567584306,0.09073844981350901,797.6953642384105,16,13389.09750379123,0.42687360148194636,29.91625,1935.1875,36.8125,12.4125,2404554.5312500005,0.0,1300814.44375,0.0,0.0,221206.2375,536342.75,0.0,135.375,0.0,1123.1062499999998,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.023917965,51.140625,0.4073686148849065,-0.04694296476731741,-0.39877950202914625,0.3935448814605827,0.04694296476731741,0.08915170650650192,821.2668674698796,16,13207.698952932496,0.42109022043831457,27.96125,1934.625,37.1875,12.4125,2404554.5312500005,0.0,1300814.44375,0.0,0.0,221206.2375,536342.75,0.0,135.375,0.0,1123.1062499999998,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.02175425,51.140625,0.3953178548617711,-0.0411723940336327,-0.38832210916363863,0.3857063723386043,0.0411723940336327,0.08826326445188105,844.7986778846154,18,13470.714873948396,0.42947574107577163,27.97388888888889,1931.388888888889,37.388888888888886,11.033333333333333,2137381.8055555555,0.0,1156279.5055555557,0.0,0.0,196627.76666666666,476749.1111111111,0.0,120.33333333333333,0.0,998.3166666666665,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.02175425,7.139136904761905,0.33714113207238555,-0.011629903004399708,-0.33910168247506955,0.34749090007080724,0.011629903004399708,0.08669999072977039,938.9921921921922,24,14830.413925191593,0.4728259094342418,27.02916666666667,1931.4166666666667,38.208333333333336,8.275,1603036.3541666667,0.0,867209.6291666668,0.0,0.0,147470.82499999998,357561.8333333333,0.0,90.25,0.0,748.7374999999998,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,7.139136904761905,0.3150116184992112,0.0005988416598477347,-0.3206532206509141,0.33244973259832195,-0.0005988416598477347,0.087602453565176,975.340348767288,25,15503.48306755896,0.4942848202193367,26.349199999999996,1854.16,38.16,7.944000000000001,1538914.9,0.0,832521.2440000001,0.0,0.0,141571.992,343259.36,0.0,86.64,0.0,718.7879999999999,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,7.139136904761905,0.29276484193517294,0.013259944578288153,-0.3018421726058975,0.3178546510435345,-0.013259944578288153,0.08824996093093554,1013.3275030156816,27,16024.666095075916,0.510901270727237,29.20925925925926,1859.6296296296296,38.0,10.903703703703703,1671311.8740740742,0.0,770853.0037037038,0.0,0.0,282229.3296296296,413079.25925925927,0.0,88.24814814814816,0.0,665.5444444444444,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,7.139136904761905,0.27407227903536757,0.02372781483721477,-0.28561997454798593,0.3057464183517804,-0.02372781483721477,0.08864433002790117,1046.2270270270271,32,16404.744705284505,0.5230190049601323,28.026542071875,1810.9375,38.3125,9.2,1410169.3937500003,0.0,650407.221875,0.0,0.0,238130.996875,348535.625,0.0,74.459375,0.0,561.5531249999999,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,7.139136904761905,0.2536324084722593,0.034823594520912944,-0.26806784370455355,0.29270817767504165,-0.034823594520912944,0.08890065206177236,1083.2402167369055,37,16928.55872777894,0.5397193373161411,27.341684494594592,1774.6216216216217,38.513513513513516,7.956756756756756,1219605.9621621622,0.0,562514.3540540541,0.0,0.0,205951.13243243244,301436.21621621615,0.0,64.3972972972973,0.0,485.6675675675675,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,7.139136904761905,0.24231330461105613,0.04072234867889657,-0.2585252174109558,0.28603549704067927,-0.04072234867889657,0.08833708999544339,1108.2080577269994,37,17074.36345687705,0.5443679097686711,28.546008818918914,1772.6756756756756,38.54054054054054,11.243243243243244,1330119.1351351351,90525.3918918919,562514.3540540541,0.0,0.0,210205.5918918919,317169.5351351351,0.0,71.34054054054054,0.0,640.1297297297297,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,7.139136904761905,0.2344605075006555,0.04447341236804021,-0.25155780033264086,0.28139804571562016,-0.04447341236804021,0.08761558254911092,1129.504509921828,38,17027.60041628336,0.542877002146029,28.28532437631579,1776.5526315789473,38.526315789473685,10.947368421052632,1295116.0,88143.1447368421,547711.3447368421,0.0,0.0,204673.8657894737,308822.9684210526,0.0,69.46315789473684,0.0,623.2842105263157,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.01742682,7.139136904761905,0.22488261198864426,0.052583230919569374,-0.24244907170609048,0.2793811494063454,-0.052583230919569374,0.08503482029534608,1173.8756009615386,39,16565.015808905206,0.5281287969535033,28.66262375128205,1780.1025641025642,38.38461538461539,10.666666666666666,1261907.8974358975,85883.06410256411,533667.4641025641,0.0,0.0,199425.81794871794,300904.43076923076,0.0,67.68205128205128,0.0,607.3025641025641,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,7.139136904761905,0.22245940345349005,0.054998786016627416,-0.24021725640992006,0.2792690233518596,-0.054998786016627416,0.08446192947493084,1189.1163351416517,42,16140.629193936576,0.5145984269851526,29.7917220547619,1790.8809523809523,37.857142857142854,11.097619047619048,1407811.495238095,79748.55952380953,495548.3595238096,0.0,0.0,268571.59285714285,432060.65476190473,0.0,67.27619047619048,0.0,635.9690476190476,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,7.139136904761905,0.2192336445681473,0.05819281502020939,-0.23708028025566585,0.27904920504743247,-0.05819281502020939,0.0835010967512188,1206.3635265700484,43,16088.419354574322,0.5129338635480373,29.857495960465116,1793.8837209302326,37.76744186046512,10.839534883720932,1375071.693023256,77893.94186046511,484023.97906976746,0.0,0.0,262325.74186046515,422012.73255813954,0.0,65.71162790697674,0.0,621.1790697674419,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,7.139136904761905,0.2165888284300916,0.061792599735860536,-0.23461767065657518,0.2796472655209905,-0.061792599735860536,0.08259785507006573,1223.3575721153845,45,16193.049685481454,0.5162697064729842,29.98382947333333,1799.6222222222223,37.48888888888889,10.357777777777779,1313957.3955555556,74431.98888888888,462511.80222222226,0.0,0.0,250666.82,403256.6111111111,0.0,62.79111111111111,0.0,593.571111111111,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,7.139136904761905,0.21256028086190376,0.0639895768156587,-0.23070803489311253,0.2774792929499917,-0.0639895768156587,0.08218266729771304,1242.907117008444,46,16433.868294828222,0.5239475284506503,29.17178970217391,1802.1739130434783,37.26086956521739,9.72391304347826,1257135.6195652173,72813.90217391304,452457.197826087,0.0,0.0,238004.67173913046,373445.5478260869,0.0,61.04347826086956,0.0,385.73478260869564,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,7.139136904761905,0.20592706181055528,0.0656863419482518,-0.22491462759390723,0.27216659728585824,-0.0656863419482518,0.08299600592073458,1267.2737665463296,47,16729.64540718955,0.5333775472503254,28.627496304255317,1804.8085106382978,37.148936170212764,9.517021276595745,1230388.0531914893,71264.67021276595,442830.44893617026,0.0,0.0,232940.7425531915,365499.8978723404,0.0,59.744680851063826,0.0,377.5276595744681,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,7.139136904761905,0.19911778899492916,0.06775715497481288,-0.21916825907344492,0.26701552101610493,-0.06775715497481288,0.08390954144572245,1288.9596628537026,47,16885.497445712608,0.538346449818367,28.627496304255317,1804.8085106382978,37.148936170212764,9.517021276595745,1230388.0531914893,71264.67021276595,442830.44893617026,0.0,0.0,232940.7425531915,365499.8978723404,0.0,59.744680851063826,0.0,377.5276595744681,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.02175425,7.139136904761905,0.18931845508773384,0.07061055884831355,-0.2111338522866914,0.25995952539067774,-0.07061055884831355,0.08612543588366851,1333.0414912808178,50,16505.819694060716,0.5262414958307872,26.309046525999996,1812.5,36.18,7.03,1023513.8080000001,66988.79,416260.62200000003,0.0,0.0,137346.456,292136.78400000004,0.0,51.826,0.0,354.876,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.02175425,7.139136904761905,0.18465309928329102,0.07238886410504593,-0.20736984105011705,0.2571804749227851,-0.07238886410504593,0.08697320723678643,1350.0618990384614,49,16442.971638528044,0.5242377628840115,26.57065972040816,1808.7755102040817,36.142857142857146,7.173469387755102,1044401.8448979593,68355.90816326531,424755.7367346939,0.0,0.0,140149.4448979592,298098.7591836735,0.0,52.88367346938775,0.0,362.1183673469388,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
