UHI,Traffic_Volume,NDVI,NDBI,NDWI,SI,NDMI,NPCRI,Coastal_Aerosol,Building_Count,Total_Building_Area_m2,Building_Density,Building_Height,Building_Construction_Year,Ground_Elevation,Weather_Normalized_Site_EUI_kBtu_ft2,Site_Energy_Use_kBtu,Fuel_Oil_2_Use_kBtu,Fuel_Oil_4_Use_kBtu,Diesel_2_Use_kBtu,District_Steam_Use_kBtu,Natural_Gas_Use_kBtu,Electricity_Use_Grid_Purchase_kBtu,Electricity_Use_Generated_Onsite_Renewables_kWh,Direct_GHG_Emissions_MetricTons_CO2e,Percent_Electricity_Green_Power,Water_Use_All_Sources_kgal,Air Temp at Surface [degC],Relative Humidity [percent],Avg Wind Speed [m/s],Wind Direction [degrees],Solar Flux [W/m^2]
1.010815469,51.140625,0.21083113003364207,0.020174623155824814,-0.23462219222225494,0.2338842435540493,-0.020174623155824814,0.09345297981738937,1078.864406779661,15,4084.241159346787,0.5208580287113435,60.866512531999994,1932.0666666666666,32.733333333333334,21.506666666666664,5733950.52,2338074.3133333335,0.0,0.0,0.0,1658287.5866666667,1737588.6199999999,0.0,261.58666666666664,0.0,5432.8133333333335,27.49230769230769,44.61538461538461,3.0999999999999996,135.07692307692307,445.6923076923077
1.010815469,51.140625,0.1951866636096101,0.022984909461985895,-0.2192252654365929,0.2204173384180471,-0.022984909461985895,0.09183070441397032,1097.1942446043165,15,4032.1370222026294,0.514213255027608,60.730512532,1938.7333333333333,32.666666666666664,21.506666666666664,5733950.52,2338074.3133333335,0.0,0.0,0.0,1658287.5866666667,1737588.6199999999,0.0,261.58666666666664,0.0,5432.8133333333335,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.010815469,51.140625,0.17038712685058238,0.03210136409251849,-0.1974748501977517,0.203720115071087,-0.03210136409251849,0.0900776372326912,1113.1043689320388,15,3760.587144744046,0.47958284797293993,61.922512532000006,1938.7333333333333,32.666666666666664,21.506666666666664,5733950.52,2338074.3133333335,0.0,0.0,0.0,1658287.5866666667,1737588.6199999999,0.0,261.58666666666664,0.0,5432.8133333333335,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.010815469,51.140625,0.15386333285694404,0.04100066639669127,-0.18215029928049256,0.19523221856319,-0.04100066639669127,0.08742576345463406,1118.576923076923,16,3440.9905615391526,0.4388251062473586,60.534855498750005,1936.8125,33.0,20.162499999999998,5375578.6125,2191944.66875,0.0,0.0,0.0,1554644.6124999998,1628989.33125,0.0,245.2375,0.0,5093.2625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.010815469,51.140625,0.1387289594029011,0.05001753013549569,-0.1691996254192904,0.18824147186725776,-0.05001753013549569,0.08517844072330238,1130.0506024096385,17,3223.986511286802,0.4111508584660667,60.52633458705882,1934.0588235294117,33.05882352941177,18.97647058823529,5059368.105882353,2063006.7470588237,0.0,0.0,0.0,1463194.9294117645,1533166.4294117647,0.0,230.81176470588235,0.0,4793.658823529411,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.010815469,51.140625,0.13347639555284913,0.05134860457540666,-0.16513673456693032,0.18403320760925176,-0.05134860457540666,0.08519086172038469,1121.6498800959232,22,3129.8655112607703,0.39914772823576944,53.573985817272735,1932.7727272727273,33.77272727272727,19.245454545454546,5420609.286363637,1594141.5772727274,946046.8681818183,0.0,0.0,1133341.5363636364,1495303.9590909092,0.0,268.40909090909093,0.0,3704.190909090909,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.010815469,51.140625,0.12910298946316706,0.05235045603108358,-0.16190509448261264,0.1802118042997178,-0.05235045603108358,0.08438470622523463,1116.0717703349283,21,3159.608447114482,0.40294080664199033,55.591794665714296,1932.857142857143,33.666666666666664,20.16190476190476,5678733.538095239,1670053.080952381,991096.7190476191,0.0,0.0,1187310.1809523809,1566508.9095238096,0.0,281.1904761904762,0.0,3880.580952380952,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.010815469,51.140625,0.12625330072722896,0.05458073145348486,-0.16034096449034488,0.17909831254460665,-0.05458073145348486,0.08430057190614824,1110.7583732057417,20,3296.9888873943055,0.4204607577208983,56.579884399,1937.35,33.8,21.169999999999998,5962670.215000001,1753555.735,1040651.555,0.0,0.0,1246675.69,1644834.355,0.0,295.25,0.0,4074.6099999999997,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.010815469,51.140625,0.12395666150162227,0.05594382759642999,-0.15937087279315634,0.17786193380133608,-0.05594382759642999,0.08486933712553989,1098.8,19,3498.4546898075246,0.4461534327122834,41.543684210526315,1932.7368421052631,33.89473684210526,12.473684210526315,2143306.4789473685,0.0,1095422.6894736842,0.0,0.0,303174.67894736846,453179.7631578947,0.0,120.21052631578948,0.0,749.9894736842105,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.010815469,51.140625,0.12723237287268094,0.05540754558358458,-0.16249192730308631,0.18051454618927712,-0.05540754558358458,0.08577626347954469,1084.4202898550725,18,3688.091856399006,0.4703376169725705,41.17111111111112,1932.8333333333333,33.94444444444444,13.166666666666666,2262379.061111111,0.0,1156279.5055555557,0.0,0.0,320017.7166666667,478356.4166666667,0.0,126.88888888888889,0.0,791.6555555555556,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,51.140625,0.136922953396387,0.05370420001807856,-0.17161640601004136,0.1889249607104759,-0.05370420001807856,0.08714038677778817,1069.7228915662652,17,3901.1730153370877,0.4975115834599569,40.722941176470584,1932.9411764705883,34.0,13.941176470588236,2395460.1823529415,0.0,1224295.9470588237,0.0,0.0,338842.28823529417,506495.0294117647,0.0,134.35294117647058,0.0,838.2235294117646,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,51.140625,0.15744940704397814,0.048567853155477195,-0.19067770707586834,0.20590782171636338,-0.048567853155477195,0.08922387260668652,1048.9567307692307,16,4107.383879966158,0.5238093901405967,40.0725,1933.0625,34.1875,14.8125,2545176.44375,0.0,1300814.44375,0.0,0.0,360019.93125,538150.96875,0.0,142.75,0.0,890.6125,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,51.140625,0.18104302271014655,0.03946347034296395,-0.2122430321308333,0.222812314517913,-0.03946347034296395,0.09095245352190057,1028.0192771084337,16,4210.146766326032,0.5369146090366503,40.0725,1933.0625,34.1875,14.8125,2545176.44375,0.0,1300814.44375,0.0,0.0,360019.93125,538150.96875,0.0,142.75,0.0,890.6125,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,51.140625,0.21176448319035768,0.028508904340023733,-0.23823380849761625,0.24491052974817507,-0.028508904340023733,0.09142379063233161,997.4589371980676,14,4376.9698455932485,0.5581893420484489,38.933571428571426,1934.142857142857,34.285714285714285,16.928571428571427,2908773.0785714285,0.0,1486645.0785714288,0.0,0.0,411451.35000000003,615029.6785714285,0.0,163.14285714285714,0.0,1017.842857142857,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,51.140625,0.23895300108544887,0.023204904956388106,-0.2624285408237101,0.2689006642453652,-0.023204904956388106,0.09385708332802871,966.2584541062802,13,4614.8091106000265,0.5885206780018231,38.035384615384615,1934.3846153846155,34.46153846153846,18.23076923076923,3132524.853846154,0.0,1601002.3923076924,0.0,0.0,443101.45384615386,662339.6538461539,0.0,175.69230769230768,0.0,1096.1384615384616,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,51.140625,0.2668261200154785,0.02241721418056901,-0.2880461482631638,0.29759037170768593,-0.02241721418056901,0.0967498515086758,935.9830917874397,11,4927.91395978107,0.6284505372227085,39.479090909090914,1937.0,35.0,21.545454545454547,3702074.8272727276,0.0,1892093.7363636366,0.0,0.0,523665.35454545455,782765.0454545454,0.0,207.63636363636363,0.0,1295.4363636363635,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,51.140625,0.29127178213449806,0.021624198319760556,-0.30973883061437796,0.3223246056261149,-0.021624198319760556,0.09911912877562817,904.1995192307693,10,5246.509330110328,0.6690805955584141,38.718,1938.7,35.2,23.7,4072282.31,0.0,2081303.11,0.0,0.0,576031.89,861041.55,0.0,228.4,0.0,1424.98,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,51.140625,0.31034246996909187,0.020102846089820634,-0.32604043143918765,0.3403001608062957,-0.020102846089820634,0.09983295299631478,873.2208737864078,9,5654.081231803327,0.7210577166355417,36.464444444444446,1929.888888888889,35.55555555555556,13.288888888888888,3838221.1999999997,0.0,2312559.0111111114,0.0,0.0,43443.555555555555,866767.7888888889,0.0,222.08888888888887,0.0,996.3222222222222,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,51.140625,0.3163885951989965,0.021651981121533905,-0.331620924547569,0.34754023517041344,-0.021651981121533905,0.10109338218928672,850.6915662650603,8,5989.998863907075,0.7638968607609637,34.34,1921.625,35.25,14.95,4317998.85,0.0,2601628.8875,0.0,0.0,48874.0,975113.7625,0.0,249.85,0.0,1120.8625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,51.140625,0.32569300752794345,0.020367316665189233,-0.33840567533670896,0.3553942680046987,-0.020367316665189233,0.10062530937130673,815.4532374100719,6,6097.3254180957465,0.777584078356318,41.69,1928.5,35.333333333333336,19.933333333333334,5757331.800000001,0.0,3468838.516666667,0.0,0.0,65165.333333333336,1300151.6833333333,0.0,333.1333333333333,0.0,1494.4833333333333,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,51.140625,0.32671974912905166,0.019624839653017614,-0.33905304818104287,0.35563325882843744,-0.019624839653017614,0.10022173948371517,806.992700729927,5,6041.930862251542,0.7705196818043243,44.279999999999994,1934.0,35.8,23.919999999999998,6908798.160000001,0.0,4162606.22,0.0,0.0,78198.4,1560182.02,0.0,399.76,0.0,1793.3799999999999,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.015142899,51.140625,0.3286923667456209,0.020259860141603823,-0.3407871432423461,0.358011126874103,-0.020259860141603823,0.10050951059084036,799.6900726392251,5,5960.942553628817,0.7601913468388534,44.279999999999994,1934.0,35.8,23.919999999999998,6908798.160000001,0.0,4162606.22,0.0,0.0,78198.4,1560182.02,0.0,399.76,0.0,1793.3799999999999,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.015263105,51.140625,0.33058846678652887,0.021240960345066007,-0.3419248603164423,0.3606027761838843,-0.021240960345066007,0.10092739883384552,791.6298076923077,5,5969.474035397393,0.7612793557470147,44.279999999999994,1934.0,35.8,23.919999999999998,6908798.160000001,0.0,4162606.22,0.0,0.0,78198.4,1560182.02,0.0,399.76,0.0,1793.3799999999999,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.015263105,51.140625,0.3276891872376593,0.022565841245838738,-0.33788751796448124,0.3587331063053039,-0.022565841245838738,0.1008926337973831,783.089156626506,4,5979.8041818327165,0.7625967460542697,41.3,1940.0,35.5,29.9,8635997.700000001,0.0,5203257.775,0.0,0.0,97748.0,1950227.525,0.0,499.7,0.0,2241.725,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,51.140625,0.29623193328545305,0.02414488511460087,-0.30860685395386933,0.3254105281653886,-0.02414488511460087,0.09808340800961143,769.8987951807229,5,5208.149613044077,0.6641886301099246,41.886,1941.4,37.0,39.72,7694574.5,0.0,4162606.22,0.0,0.0,707859.96,1716296.8,0.0,433.2,0.0,3593.9399999999996,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,51.140625,0.2943807038259457,0.020085260264606962,-0.30642310878407775,0.31968214343466694,-0.020085260264606962,0.09588546759687537,774.1363636363636,5,4774.7204125022445,0.6089139609180414,41.886,1941.4,37.0,39.72,7694574.5,0.0,4162606.22,0.0,0.0,707859.96,1716296.8,0.0,433.2,0.0,3593.9399999999996,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.02175425,51.140625,0.2896876489862244,0.016066390240308048,-0.3022318155315268,0.3108336542920509,-0.016066390240308048,0.09497049506654782,776.3502415458937,5,4427.119256232109,0.5645848319683637,41.886,1941.4,37.0,39.72,7694574.5,0.0,4162606.22,0.0,0.0,707859.96,1716296.8,0.0,433.2,0.0,3593.9399999999996,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.02175425,51.140625,0.28782632256383994,0.010735906306607403,-0.30141431557419923,0.30429279090164785,-0.010735906306607403,0.09466837193864944,776.4140435835351,5,4047.3363004506537,0.5161515994585618,41.886,1941.4,37.0,39.72,7694574.5,0.0,4162606.22,0.0,0.0,707859.96,1716296.8,0.0,433.2,0.0,3593.9399999999996,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.023917965,51.140625,0.27265439981043643,0.01018657974192861,-0.28833540729421714,0.2880239100211354,-0.01018657974192861,0.09522589636393193,804.2517985611511,5,3824.353807665677,0.4877149285829795,41.886,1941.4,37.0,39.72,7694574.5,0.0,4162606.22,0.0,0.0,707859.96,1716296.8,0.0,433.2,0.0,3593.9399999999996,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.02175425,51.140625,0.267484105246778,0.013753971897313023,-0.283422820011462,0.286613870748721,-0.013753971897313023,0.09351107224802087,824.8317307692307,5,3952.5631908083187,0.5040653065262415,41.886,1941.4,37.0,39.72,7694574.5,0.0,4162606.22,0.0,0.0,707859.96,1716296.8,0.0,433.2,0.0,3593.9399999999996,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.02175425,7.139136904761905,0.2964379438754534,0.005434935303516973,-0.3068746327891131,0.3110869588802252,-0.005434935303516973,0.09067530525691185,882.1223021582733,6,4436.882539992542,0.5658299310026979,36.221666666666664,1939.6666666666667,37.333333333333336,33.1,6412145.416666667,0.0,3468838.516666667,0.0,0.0,589883.2999999999,1430247.3333333333,0.0,361.0,0.0,2994.9499999999994,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,7.139136904761905,0.30792109329240336,0.0024779343304496184,-0.3162382470650332,0.32065500315202616,-0.0024779343304496184,0.08942310919503843,894.1081730769231,6,4468.452826582246,0.5698560490995704,36.221666666666664,1939.6666666666667,37.333333333333336,33.1,6412145.416666667,0.0,3468838.516666667,0.0,0.0,589883.2999999999,1430247.3333333333,0.0,361.0,0.0,2994.9499999999994,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,7.139136904761905,0.3174292681884705,-0.0023363389072416957,-0.3226358781737142,0.32664911134523683,0.0023363389072416957,0.08676251065274902,908.9733009708738,5,4392.8602712676475,0.5602158276188237,31.51,1941.8,38.0,35.96,7434605.640000001,0.0,4162606.22,0.0,0.0,641501.5599999999,1522686.34,0.0,429.68,0.0,1800.56,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,7.139136904761905,0.3130362478407386,0.0013158278079726702,-0.3180260786324455,0.32483879439502605,-0.0013158278079726702,0.08766380107646583,925.3373205741627,5,4278.5124260365665,0.5456331938035486,28.142000000000003,1944.0,38.8,35.96,7434605.640000001,0.0,4162606.22,0.0,0.0,641501.5599999999,1522686.34,0.0,429.68,0.0,1800.56,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,7.139136904761905,0.310810887866105,0.0037473561180142675,-0.3147659582625099,0.3242896744964817,-0.0037473561180142675,0.08775537030207164,958.9468599033817,5,4184.605942610693,0.5336574205967353,28.142000000000003,1944.0,38.8,35.96,7434605.640000001,0.0,4162606.22,0.0,0.0,641501.5599999999,1522686.34,0.0,429.68,0.0,1800.56,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,7.139136904761905,0.30482725031502816,0.00974687563934999,-0.30835797288790473,0.32396601994311086,-0.00974687563934999,0.08699196121116452,989.377990430622,7,3975.8911766566976,0.5070402945945643,25.24285714285715,1936.0,39.142857142857146,25.685714285714287,5310432.600000001,0.0,2973290.1571428576,0.0,0.0,458215.39999999997,1087633.1,0.0,306.9142857142857,0.0,1286.1142857142856,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,7.139136904761905,0.3051072851255842,0.009265691196687914,-0.30758778194228065,0.3243602358285862,-0.009265691196687914,0.08562579050058483,1017.3573141486811,8,3722.092822631302,0.47467371651858686,25.26,1931.625,39.75,22.475,4646628.525,0.0,2601628.8875,0.0,0.0,400938.475,951678.9625,0.0,268.55,0.0,1125.35,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.01742682,7.139136904761905,0.30601126235574927,0.012001599023846992,-0.3062168307199718,0.32832317753536766,-0.012001599023846992,0.08033796101121715,1078.5083932853718,9,3197.492579363948,0.40777212136176677,24.954444444444448,1928.2222222222222,40.22222222222222,19.977777777777778,4130336.466666667,0.0,2312559.0111111114,0.0,0.0,356389.7555555555,845936.8555555556,0.0,238.7111111111111,0.0,1000.311111111111,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,7.139136904761905,0.3050913293044305,0.013173113439873402,-0.3053813208277757,0.3288761867292179,-0.013173113439873402,0.07864501022554359,1099.855421686747,12,2912.7545524555476,0.37145984654623887,27.816666666666666,1936.6666666666667,39.416666666666664,14.983333333333334,3097752.35,0.0,1734419.2583333335,0.0,0.0,267292.31666666665,634452.6416666667,0.0,179.03333333333333,0.0,750.2333333333332,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,7.139136904761905,0.304576571855901,0.01525721387071946,-0.3042370333410784,0.3306730708444919,-0.01525721387071946,0.07685896624757364,1127.8033980582525,12,2796.6800930829663,0.356657019842306,27.816666666666666,1936.6666666666667,39.416666666666664,14.983333333333334,3097752.35,0.0,1734419.2583333335,0.0,0.0,267292.31666666665,634452.6416666667,0.0,179.03333333333333,0.0,750.2333333333332,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,7.139136904761905,0.3022529228279603,0.01782090708582488,-0.30216539831910744,0.3305251366420928,-0.01782090708582488,0.07538717604859181,1151.1346153846155,13,2776.924507931065,0.3541376154459402,27.123076923076926,1933.923076923077,39.46153846153846,13.830769230769231,2859463.707692308,0.0,1601002.3923076924,0.0,0.0,246731.36923076923,585648.5923076923,0.0,165.26153846153846,0.0,692.5230769230768,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,7.139136904761905,0.2923657700141518,0.021432834637306785,-0.2922924182798763,0.3234402786190186,-0.021432834637306785,0.0728486220845359,1175.3300970873786,12,2849.7137985842555,0.3634203401816443,25.545833333333334,1934.4166666666667,38.916666666666664,8.4,2770345.5416666665,0.0,1734419.2583333335,0.0,0.0,4933.333333333333,569404.8166666667,0.0,165.1,0.0,0.0,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,7.139136904761905,0.2694112176528428,0.02736616369843028,-0.2706049424590434,0.3045104762260919,-0.02736616369843028,0.06926355738738718,1206.9567307692307,12,3021.958678966159,0.3853865085244212,25.545833333333334,1934.4166666666667,38.916666666666664,8.4,2770345.5416666665,0.0,1734419.2583333335,0.0,0.0,4933.333333333333,569404.8166666667,0.0,165.1,0.0,0.0,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,7.139136904761905,0.23509856251508782,0.03687969275622131,-0.24116801208246663,0.27589866669831015,-0.03687969275622131,0.06779332953067847,1237.7817745803357,13,3270.8122302765637,0.4171224822608749,24.273076923076925,1931.8461538461538,39.15384615384615,7.753846153846154,2557242.0384615385,0.0,1601002.3923076924,0.0,0.0,4553.846153846154,525604.4461538461,0.0,152.4,0.0,0.0,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.02175425,7.139136904761905,0.1682887457912393,0.06591024869101163,-0.18596519999984262,0.23324219304720958,-0.06591024869101163,0.0680317590433908,1291.4066985645934,13,3442.7631487151243,0.4390511620131212,22.00769230769231,1922.0,39.84615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.02175425,7.139136904761905,0.15301515457634415,0.08352707118768937,-0.17509865272169897,0.2348786138263391,-0.08352707118768937,0.06833140137086698,1308.7272727272727,15,3473.6864522985775,0.4429947711966722,28.60666666666667,1924.1333333333334,37.4,3.3400000000000003,660911.6533333334,0.0,0.0,0.0,0.0,233493.33333333334,427418.31333333335,0.0,12.4,0.0,201.72666666666663,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.02175425,7.139136904761905,0.14579670959886507,0.09566548153002635,-0.17005099929839168,0.23939910654930147,-0.09566548153002635,0.0689973471340438,1325.1514423076924,14,3602.3657148367793,0.45940507225628474,30.23785714285714,1925.7857142857142,36.57142857142857,3.5785714285714287,708119.6285714286,0.0,0.0,0.0,0.0,250171.42857142858,457948.1928571429,0.0,13.285714285714286,0.0,216.13571428571427,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.023917965,7.139136904761905,0.14131618917772013,0.10043546133074699,-0.16756025208991138,0.23966826379345407,-0.10043546133074699,0.07028842362608112,1335.3980582524273,15,3757.5456383405954,0.4791949685651081,29.088666666666665,1925.0666666666666,36.2,3.3400000000000003,660911.6533333334,0.0,0.0,0.0,0.0,233493.33333333334,427418.31333333335,0.0,12.4,0.0,201.72666666666663,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.023917965,7.139136904761905,0.13796897706795827,0.1010655268510315,-0.1652005805822171,0.23702608312681053,-0.1010655268510315,0.07147158639659267,1340.1038647342996,15,3918.8931427582315,0.49977140854844626,30.788666666666668,1928.0,34.666666666666664,3.3400000000000003,660911.6533333334,0.0,0.0,0.0,0.0,233493.33333333334,427418.31333333335,0.0,12.4,0.0,201.72666666666663,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
