UHI,NDVI,NDBI,NDWI,SI,NDMI,NPCRI,Coastal_Aerosol,Building_Count,Total_Building_Area_m2,Building_Density,Building_Height,Building_Construction_Year,Ground_Elevation,Traffic_Volume,Air Temp at Surface [degC],Relative Humidity [percent],Avg Wind Speed [m/s],Wind Direction [degrees],Solar Flux [W/m^2]
1.010815469,0.3373169423122303,-0.028144770317190107,-0.3434705425259831,0.34018339506956846,0.028144770317190107,0.09125395997692196,971.2943850267379,65,21547.074753262747,0.30531897392872487,44.71633391015385,1931.3174603174602,36.53846153846154,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.010815469,0.3422330929263878,-0.028905048321177962,-0.34688964743567524,0.3447324510304047,0.028905048321177962,0.0900309688189155,966.8010709504686,65,21931.37630138757,0.31076447201634594,45.01325698707693,1930.984375,36.52307692307692,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.010815469,0.34894701882323287,-0.030440780035940137,-0.3521998711335489,0.3507040094074108,0.030440780035940137,0.08895872797100826,956.5231345279486,65,22406.20628733788,0.3174927451462736,44.727872371692314,1930.28125,36.49230769230769,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.010815469,0.3505823714625071,-0.0306745140962361,-0.35305845315226553,0.3521230579749736,0.0306745140962361,0.08839282667121409,954.6625635536527,66,22825.383002271064,0.32343241936949657,44.44608642666667,1929.8307692307692,36.5,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.010815469,0.3539631418337277,-0.03241709638774792,-0.3553278834919817,0.3543117134728031,0.03241709638774792,0.08752798650134043,949.4756423982869,67,22990.881442089627,0.3257775086412889,43.947935882985085,1929.8484848484848,36.507462686567166,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.010815469,0.35718484199096073,-0.033944030227861785,-0.35762168223634105,0.35656442529168403,0.033944030227861785,0.08687602116211172,945.6269374665955,68,23029.542529115195,0.3263253307260072,43.811936825882356,1929.7014925373135,36.4264705882353,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.010815469,0.359839418109944,-0.03536329486379144,-0.35959048774762414,0.3583277673172767,0.03536329486379144,0.0865284364829498,943.398768077129,68,22896.69638384259,0.32444291980824613,43.38355447294117,1929.7014925373135,36.279411764705884,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,0.36421235544279307,-0.03776805399056679,-0.36296069475907006,0.36105715796359156,0.03776805399056679,0.08577790449970885,941.2477947072975,67,22581.090836407042,0.3199708342464617,43.37151797253732,1929.6818181818182,36.16417910447761,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,0.3679677091553518,-0.039789667237207685,-0.36596766022870014,0.36338450652797316,0.039789667237207685,0.08498998736561984,940.9818035857639,69,22176.033373245282,0.3142312278055077,42.62847368347826,1930.4117647058824,36.04347826086956,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,0.37101038216740845,-0.041067784898210696,-0.36841355032380374,0.36573080016732085,0.041067784898210696,0.08449450402332735,939.9699731903485,69,21941.14718716744,0.31090292407300407,42.53267658202899,1930.5294117647059,36.20289855072464,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,0.37229010155934517,-0.041772775742946806,-0.3694370670678162,0.36670494066178866,0.041772775742946806,0.08381058916329634,939.4575180916644,70,21926.806826019932,0.3106997232027607,43.03677186371429,1933.2898550724638,36.32857142857143,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,0.37261005453509116,-0.042753700318858834,-0.3695364469221345,0.3666239058508145,0.042753700318858834,0.08323705971356339,939.0206157965195,68,21917.951114907937,0.3105742390393938,41.279645051470595,1933.1940298507463,36.44117647058823,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,0.36972629059030965,-0.042235442499439294,-0.3671202350996866,0.36445763861490765,0.042235442499439294,0.08280008085622151,940.0880856760375,66,22077.99013482503,0.3128419691106459,41.25130096212121,1933.3076923076924,36.53030303030303,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,0.3694465405935899,-0.04219808631016717,-0.3667639569677626,0.3649754841634697,0.04219808631016717,0.08235675221240406,937.0117647058823,63,22151.42599433201,0.31388254475841504,40.998664500000004,1933.5967741935483,36.41269841269841,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,0.3696237786936383,-0.04237965851983585,-0.3665747671618731,0.36573737625204983,0.04237965851983585,0.08216887435020716,936.3553829673273,60,21960.171583456115,0.31117249705253974,40.814931058333336,1932.7627118644068,36.3,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,0.37165525126066434,-0.042637142575996906,-0.3679415528219097,0.3681353897446919,0.042637142575996906,0.08175028747783425,935.2865935242173,61,21504.947362471834,0.3047220348141284,40.366981368852464,1933.8,36.32786885245902,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,0.37962077185381793,-0.04362155487979206,-0.3742821706990946,0.3764411569115622,0.04362155487979206,0.08106552863455234,929.2516733601071,63,20726.33513758472,0.2936892107152881,39.82114933047619,1931.5483870967741,36.55555555555556,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.012979184,0.38115558565827323,-0.04407570575886395,-0.37548896765464523,0.3776316969491244,0.04407570575886395,0.08120935414104533,927.1368505623996,63,20614.113183707388,0.2920990416461977,39.82114933047619,1931.5483870967741,36.55555555555556,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.015142899,0.38381871562687847,-0.04501364119268299,-0.3775771195664139,0.3795965390710977,0.04501364119268299,0.08136788673446897,924.1504282655246,63,20586.74434525321,0.2917112291112049,39.42464139396826,1933.032258064516,36.523809523809526,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.015263105,0.3845373589718227,-0.045857996469695836,-0.3778362562451929,0.37952002581383265,0.045857996469695836,0.08151813202414582,922.505614973262,62,20637.394988450196,0.2924289414961758,39.414877545483876,1931.4918032786886,36.54838709677419,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.015263105,0.3848823670712205,-0.04599876314111548,-0.37804466021767325,0.37952692931722903,0.04599876314111548,0.08243043946631194,920.2366800535475,58,20589.905239094227,0.2917560185260526,39.63183052224138,1930.6491228070176,36.6551724137931,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,0.38694383692838497,-0.045425951877086874,-0.3800828559861551,0.38090623896461834,0.045425951877086874,0.08742521388477488,912.9355614973261,48,19768.821096583506,0.2801213734166182,35.33109013125,1932.468085106383,36.8125,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,0.3893174520201821,-0.04547639599254023,-0.382613570734891,0.3828647987099726,0.04547639599254023,0.08975891120483315,906.0524906266738,50,19160.85800811856,0.271506623225277,34.860246526,1932.625,36.8,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.02175425,0.3910958024005273,-0.045421378225127526,-0.38446275459294155,0.38402557804296084,0.045421378225127526,0.09212819128326954,899.9078242229367,49,18719.74908609269,0.26525617275762153,33.50249645510204,1932.5531914893618,37.04081632653061,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.02175425,0.3959340471233777,-0.045905152015656196,-0.3891230764201496,0.3882577287779957,0.045905152015656196,0.09456658044851399,889.03401178361,50,18209.584067408112,0.25802720725728306,32.245046525999996,1931.9148936170213,37.3,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.023917965,0.3883752030829807,-0.041385859526129824,-0.3834101748019138,0.3825420556047374,0.041385859526129824,0.09694701831236484,900.8623091347441,50,18244.574296624814,0.25852301381117854,31.348646525999996,1931.3829787234042,37.52,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.02175425,0.37821596417332765,-0.03694289999957384,-0.37489054772769986,0.37450177736132245,0.03694289999957384,0.09711277889781865,919.5806365338326,51,18567.400873372557,0.2630974203273233,31.848280907843133,1931.2708333333333,37.490196078431374,51.140625,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.02175425,0.3425225945998474,-0.016835050399147296,-0.3440491961855366,0.35066337225201993,0.016835050399147296,0.09632132331914599,995.1169387208992,55,19533.23125870172,0.27678309903841253,31.69204229636363,1930.8076923076924,37.018181818181816,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,0.32882262459573464,-0.008369529486852517,-0.332168226481464,0.3425395135222248,0.008369529486852517,0.09503528940992528,1025.8358328869845,57,20258.358579244035,0.2870580496760858,31.72740923333333,1930.5185185185185,36.824561403508774,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,0.3160075951220331,-0.0017729287376363233,-0.32086219856471093,0.33399967490576343,0.0017729287376363233,0.0935047507963606,1055.2912205567452,59,21174.774452488517,0.3000435318039708,31.54020892033898,1930.25,36.610169491525426,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,0.30205787688961444,0.005113515836465224,-0.30866996080684284,0.32485359544127956,-0.005113515836465224,0.09197904566625194,1085.1203852327449,61,22108.370704907677,0.3132724574525499,31.13380862786885,1930.0,36.442622950819676,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,0.2876833497736212,0.011428677509824847,-0.2960861024926531,0.315180232372008,-0.011428677509824847,0.0903036373261912,1116.2917558886509,59,23003.603954107653,0.325957784820558,31.028514005084745,1928.9107142857142,36.50847457627118,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,0.27761386188871007,0.01528420559321127,-0.28762728066996734,0.3079142049003632,-0.01528420559321127,0.08972121253043566,1136.4668271803102,57,23583.701148512642,0.3341776792702857,28.929163619298244,1926.888888888889,36.05263157894737,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,0.2699335015844858,0.018450975759191766,-0.2811465540969355,0.3026218258170578,-0.018450975759191766,0.08927072001153916,1152.253547523427,58,24072.012535772872,0.3410969819336343,28.84366079827586,1926.9636363636364,35.91379310344828,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.01742682,0.25163733317623843,0.026356162780451546,-0.2659295903660047,0.29001176125766154,-0.026356162780451546,0.08914309835434849,1184.6425896201176,59,25284.729352761573,0.3582810061440768,28.64834451355932,1927.1964285714287,35.6271186440678,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,0.2456106393617243,0.029180175815709492,-0.2608874367494316,0.2859436230459742,-0.029180175815709492,0.08905866436141785,1194.8011789924974,60,25838.937346718336,0.3661340543184845,28.45084517733333,1928.6666666666667,35.583333333333336,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,0.23512615977965381,0.03495124289894199,-0.25225468514090155,0.27982496064013085,-0.03495124289894199,0.0892626572138612,1210.7059925093633,61,26602.362348716022,0.3769516776359119,28.264437879344257,1928.7068965517242,35.377049180327866,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,0.22513105076151563,0.04046021314403172,-0.24401528273223075,0.27382549408912593,-0.04046021314403172,0.0894563282781467,1225.166934189406,61,27497.54317247543,0.3896362621439477,27.566077223606552,1929.0689655172414,35.131147540983605,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,0.2117267796990227,0.04816550935886907,-0.23297687549789145,0.2658557812409898,-0.04816550935886907,0.0898980417313958,1242.7752808988764,60,28360.942041552564,0.4018705008889458,27.416845177333332,1929.561403508772,35.15,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,0.19532764157592372,0.05658926246979483,-0.21932337923023254,0.25534586790371006,-0.05658926246979483,0.09076466130813138,1263.328785446763,60,29024.858754982244,0.41127810596015224,27.416845177333332,1929.561403508772,35.15,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019590535,0.1799263732150179,0.06532137220371918,-0.20619883505236367,0.2464182953093021,-0.06532137220371918,0.09136706709805673,1282.0505482749397,60,29236.13605782263,0.4142718751866092,27.416845177333332,1929.561403508772,35.15,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.02175425,0.15732438576714233,0.07750093064232978,-0.18645296844042455,0.23394313557850221,-0.07750093064232978,0.09221370290892103,1316.828426124197,62,28729.075309686974,0.4070868967562323,29.045172752258058,1929.2542372881355,34.75806451612903,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.02175425,0.15267682029118468,0.0802032128633319,-0.18206589695837128,0.23190632050979149,-0.0802032128633319,0.09199647437160723,1327.99464811346,64,28483.472139658526,0.40360673489056365,28.799698603750002,1928.5737704918033,34.421875,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.02175425,0.14848687837650285,0.083842791329177,-0.17841396873547608,0.23129067792060434,-0.083842791329177,0.09143157296804819,1338.0765524625267,64,28712.68001137461,0.40685457771874795,28.799698603750002,1928.5737704918033,34.421875,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.023917965,0.1452948297298672,0.08685226396076799,-0.17548648378790202,0.23100834382482868,-0.08685226396076799,0.09108869693068433,1345.871355977534,62,29143.290748551302,0.4129562704059481,27.92307597806451,1929.406779661017,34.54838709677419,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.023917965,0.14299958666320248,0.08851243278044994,-0.17346285987592666,0.23025717666470927,-0.08851243278044994,0.09102747334712233,1350.3200107296138,62,29340.78470941964,0.4157547316439344,27.92307597806451,1929.406779661017,34.54838709677419,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.015263105,0.1323636078335466,0.09294060576723374,-0.16323534752245725,0.22382421761676166,-0.09294060576723374,0.09012616361472062,1381.497589716122,62,29491.1710336809,0.41788568439484636,28.280198811290315,1928.3050847457628,34.38709677419355,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.015263105,0.12994385109489376,0.09276487474164913,-0.16106059261423494,0.22135965583325753,-0.09276487474164913,0.09016649161823884,1391.3268201284798,63,29094.783359760535,0.4122689276297827,28.154798830158725,1928.35,34.34920634920635,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.01309939,0.1266862317744893,0.09422534669705712,-0.1583958480714645,0.2196933881342857,-0.09422534669705712,0.09015658522505736,1401.4986609534012,61,28646.48235442817,0.4059165663683351,28.123316824590155,1927.3620689655172,34.32786885245902,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.01309939,0.12319432143709455,0.09533899329729686,-0.1557266565489946,0.21745613061758784,-0.09533899329729686,0.09055489165708507,1411.0187516742567,63,28254.39203823026,0.4003607025496753,28.292259147619042,1926.4333333333334,34.03174603174603,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.01309939,0.11718557717043783,0.09708348224549293,-0.1507454029146216,0.21305227187751172,-0.09708348224549293,0.0909354134057188,1419.0179480310742,65,27865.025391105817,0.39484343273188544,27.787728096923075,1926.8387096774193,33.753846153846155,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.010935675,0.09912441341736024,0.1024119360538994,-0.13572878019067963,0.19909655099663282,-0.1024119360538994,0.0924124284174587,1448.5835565077664,65,28424.013889433212,0.40276421997194034,28.158250922769227,1925.888888888889,33.261538461538464,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.03269303,0.09129987702258521,0.10518338760406447,-0.12933751128376555,0.19394456075888525,-0.10518338760406447,0.09276403669034178,1464.620219309976,66,30316.333858123653,0.4295781238451025,27.430701666363632,1925.078125,33.31818181818182,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.030529316,0.08950497479917706,0.10576302018903581,-0.1276837692396973,0.19272266521562598,-0.10576302018903581,0.09263069136354414,1466.652313452795,65,30890.43767205543,0.4377130929487203,27.398866307384612,1925.4603174603174,33.261538461538464,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.030529316,0.08795547656608213,0.10590870228036109,-0.12615862019156385,0.19130332776257497,-0.10590870228036109,0.09238797089710363,1468.987687366167,64,31442.594041624052,0.44553706989847114,27.3461923434375,1925.7096774193549,33.25,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.026201886,0.0871840471359613,0.10544206314094756,-0.12509589338619112,0.1900364987120175,-0.10544206314094756,0.09192979467942387,1470.6708556149733,61,32052.233220534483,0.4541755700522238,26.64666081934426,1926.1525423728813,33.09836065573771,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.026201886,0.08403664051465856,0.10437608074232006,-0.12187356165402195,0.18583401116101617,-0.10437608074232006,0.09156012927682335,1477.5834002677377,57,33489.77839007358,0.47454537992987245,26.714321227719296,1927.4363636363637,32.92982456140351,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.026201886,0.08240946404684563,0.10294675521654544,-0.12020532702425847,0.18285648708947422,-0.10294675521654544,0.09111729484944438,1484.0173936312551,56,33723.176581734406,0.4778525989938124,26.99368410678571,1927.3703703703704,32.857142857142854,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.028365601,0.08161289866953998,0.10115169883008424,-0.11939727893691976,0.18033571899564083,-0.10115169883008424,0.09083703949045752,1489.318047733977,54,33483.12989580726,0.4744511717148687,26.72345018481481,1927.8653846153845,32.7037037037037,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.028365601,0.08079146861888721,0.09897982622004023,-0.11829250347761089,0.1774279528886065,-0.09897982622004023,0.09030516016712287,1494.4890198178896,52,33079.42115051529,0.4687306764140046,28.56762134576923,1926.16,32.5,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.028365601,0.07997557597285938,0.09731192979440882,-0.11739210709963974,0.175028887632054,-0.09731192979440882,0.09003139554534631,1497.9059233449477,52,32817.806924372206,0.4650236401691713,28.548910191923078,1924.18,32.25,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.04134789,0.07301390633773272,0.09147990320372645,-0.11122382284438903,0.16254507008482408,-0.09147990320372645,0.0896320502585046,1509.3046038543898,52,31891.406072378344,0.4518966723178174,28.77688271269231,1923.857142857143,31.98076923076923,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.04134789,0.07072939107880931,0.09163067038194295,-0.10922258741941396,0.1604253643638845,-0.09163067038194295,0.08945084265777002,1513.4387563655857,53,31728.23301489126,0.4495845333820212,28.98826228415094,1923.56,31.735849056603772,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.03702046,0.06828308028361867,0.09194410204455838,-0.10730158163710653,0.15822527211731174,-0.09194410204455838,0.08932537880906506,1518.2608462774504,53,31604.92062503656,0.4478372144178768,28.98826228415094,1923.56,31.735849056603772,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.03702046,0.06717274077885715,0.09053934844265746,-0.10601894336209176,0.15572490246316922,-0.09053934844265746,0.08887693190712945,1523.6037483266398,52,31667.064619002118,0.4487177859418715,29.05765194346154,1924.0204081632653,31.5,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.039184175,0.06840544819125943,0.08656781977303414,-0.10684364392534909,0.15319291499642562,-0.08656781977303414,0.08880411905623616,1525.4278447121822,48,31616.935635416485,0.448007465399062,28.740789605416666,1922.1777777777777,30.770833333333332,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.039184175,0.0714720057281892,0.08183326931774203,-0.10911645919896655,0.15179942197291985,-0.08183326931774203,0.08842534539714453,1527.4639892904954,48,31478.837257285046,0.44605063109195564,28.79058127208333,1921.888888888889,30.645833333333332,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.026201886,0.07639038680348022,0.07714095723171761,-0.11295491133082203,0.15234397190808655,-0.07714095723171761,0.08739665326154801,1528.012580299786,46,31689.57297454668,0.44903672612787887,28.89886741434783,1923.6744186046512,30.195652173913043,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.026201886,0.08077563033621274,0.07385587891626356,-0.11629616641205962,0.15367148620781912,-0.07385587891626356,0.0863830759214139,1527.8842753817305,46,32424.008158248427,0.45944356785768425,29.217563066521738,1923.6046511627908,30.043478260869566,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.024038171,0.08470073267306016,0.07162802019118926,-0.11918938136459009,0.15551042858128306,-0.07162802019118926,0.08572450441367029,1519.5324049276915,42,32872.855166171474,0.46580366589780114,29.836521842380957,1924.4358974358975,29.785714285714285,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.024038171,0.0903389515210584,0.06839293059627607,-0.1235585914907379,0.15807778927368726,-0.06839293059627607,0.08518028061485385,1507.5865487674168,39,32423.495312291034,0.4594363009033795,31.0421517276923,1924.8918918918919,28.923076923076923,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.024038171,0.0996980663462267,0.06123969916365826,-0.1313874926542001,0.16104400297669227,-0.06123969916365826,0.0850809121919421,1491.7257632565613,32,31654.256940879044,0.4485363029710472,33.345747418125,1925.6451612903227,27.5625,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.024038171,0.11049140472979935,0.05147961890261806,-0.14077008824500814,0.16350812838303874,-0.05147961890261806,0.0844175043977766,1472.8899598393575,28,30762.858346389432,0.43590531211309624,34.403711335,1926.962962962963,26.464285714285715,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
1.019710741,0.12787347859345105,0.03988384050850598,-0.1558010197555717,0.17101533403426242,-0.03988384050850598,0.08318890831425467,1436.0115188856148,23,28373.39840076863,0.4020470057208626,36.53408336434782,1927.2727272727273,26.08695652173913,7.139136904761905,26.75384615384616,48.35384615384616,2.946153846153846,171.07692307692307,441.0
